Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGM31BR71H104JTTR-ND,478-KGM31BR71H104JTCT-ND,478-KGM31BR71H104JTDKR-ND","KGM31BR71H104JT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 50V X7R 1206","64,854","0.22","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.1 µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGM31BR71H472KTTR-ND,478-KGM31BR71H472KTCT-ND,478-KGM31BR71H472KTDKR-ND","KGM31BR71H472KT","KYOCERA AVX","KYOCERA AVX","CAP CER 4700PF 50V X7R 1206","32,935","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","4700 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGM31BR71H102KTTR-ND,478-KGM31BR71H102KTCT-ND,478-KGM31BR71H102KTDKR-ND","KGM31BR71H102KT","KYOCERA AVX","KYOCERA AVX","CAP CER 1000PF 50V X7R 1206","20,654","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://www.bourns.com/docs/product-datasheets/gdt35.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KAF31BR71H104KTTR-ND,478-KAF31BR71H104KTCT-ND,478-KAF31BR71H104KTDKR-ND","12065C104K4Z2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 50V X7R 1206","64,939","0.24","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGM31BR71H333KTTR-ND,478-KGM31BR71H333KTCT-ND,478-KGM31BR71H333KTDKR-ND","KGM31BR71H333KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.033UF 50V X7R 1206","12,642","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.033 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGM31BR71H222KTTR-ND,478-KGM31BR71H222KTCT-ND,478-KGM31BR71H222KTDKR-ND","KGM31BR71H222KT","KYOCERA AVX","KYOCERA AVX","CAP CER 2200PF 50V X7R 1206","10,789","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","2200 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-1535-2-ND,478-1535-1-ND,478-1535-6-ND","12065C272KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 2700PF 50V X7R 1206","4,847","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","2700 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-12827-2-ND,478-12827-1-ND,478-12827-6-ND","12065C101KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 100PF 50V X7R 1206","3,917","0.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","100 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGM31MR71H224KUTR-ND,478-KGM31MR71H224KUCT-ND,478-KGM31MR71H224KUDKR-ND","KGM31MR71H224KU","KYOCERA AVX","KYOCERA AVX","CAP CER 0.22UF 50V X7R 1206","160,413","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.22 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.049"" (1.25mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGM31BR71H223KTTR-ND,478-KGM31BR71H223KTCT-ND,478-KGM31BR71H223KTDKR-ND","KGM31BR71H223KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.022UF 50V X7R 1206","9,548","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.022 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGM31BR71H473KTTR-ND,478-KGM31BR71H473KTCT-ND,478-KGM31BR71H473KTDKR-ND","KGM31BR71H473KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.047UF 50V X7R 1206","7,000","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.047 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGM31MR71H154KUTR-ND,478-KGM31MR71H154KUCT-ND,478-KGM31MR71H154KUDKR-ND","KGM31MR71H154KU","KYOCERA AVX","KYOCERA AVX","CAP CER 0.15UF 50V X7R 1206","21,611","0.28","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.15 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.049"" (1.25mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-11953-2-ND,478-11953-1-ND,478-11953-6-ND","12065C502JAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 5000PF 50V X7R 1206","14,883","0.28","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","5000 pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGM31BR71H103JTTR-ND,478-KGM31BR71H103JTCT-ND,478-KGM31BR71H103JTDKR-ND","KGM31BR71H103JT","KYOCERA AVX","KYOCERA AVX","CAP CER 10000PF 50V X7R 1206","9,208","0.28","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","10000 pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-1559-2-ND,478-1559-1-ND,478-1559-6-ND","12065C184KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.18UF 50V X7R 1206","6,951","0.28","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.18 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-12065C204KAT4ATR-ND,478-12065C204KAT4ACT-ND,478-12065C204KAT4ADKR-ND","12065C204KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.2UF 50V X7R 1206","14,920","0.29","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.2 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGF.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGF31BR71H104KTTR-ND,478-KGF31BR71H104KTCT-ND,478-KGF31BR71H104KTDKR-ND","12065C104KAZ2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 50V X7R 1206","1,503","0.33","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-1561-2-ND,478-1561-1-ND,478-1561-6-ND","12065C274KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.27UF 50V X7R 1206","26,456","0.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.27 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KGM31MR71H224JUTR-ND,478-KGM31MR71H224JUCT-ND,478-KGM31MR71H224JUDKR-ND","KGM31MR71H224JU","KYOCERA AVX","KYOCERA AVX","CAP CER 0.22UF 50V X7R 1206","10,161","0.36","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.22 µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.049"" (1.25mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/919/1206-%283216-Metric%29-1%2C52mm-P-Code.jpg","478-KGM31HR71H474KUTR-ND,478-KGM31HR71H474KUCT-ND,478-KGM31HR71H474KUDKR-ND","KGM31HR71H474KU","KYOCERA AVX","KYOCERA AVX","CAP CER 0.47UF 50V X7R 1206","33,261","0.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.47 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/827/1206-%283216-Metric%29-1%2C80mm-Q-Code.jpg","478-12065C204KAT2ATR-ND,478-12065C204KAT2ACT-ND,478-12065C204KAT2ADKR-ND","12065C204KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.2UF 50V X7R 1206","33,586","0.43","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.2 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/919/1206-%283216-Metric%29-1%2C52mm-P-Code.jpg","478-KGM31PR71H334KUTR-ND,478-KGM31PR71H334KUCT-ND,478-KGM31PR71H334KUDKR-ND","KGM31PR71H334KU","KYOCERA AVX","KYOCERA AVX","CAP CER 0.33UF 50V X7R 1206","18,846","0.43","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.33 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/827/1206-%283216-Metric%29-1%2C80mm-Q-Code.jpg","478-KGM31AR71H475KLTR-ND,478-KGM31AR71H475KLCT-ND,478-KGM31AR71H475KLDKR-ND","12065C475KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER 4.7UF 50V X7R 1206","5,569","0.43","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://www.bourns.com/docs/product-datasheets/gdt35.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KAF31GR71H105KUTR-ND,478-KAF31GR71H105KUCT-ND,478-KAF31GR71H105KUDKR-ND","12065C105K4Z2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 50V X7R 1206","47,609","0.45","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","1 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://www.bourns.com/docs/product-datasheets/gdt35.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/736/1206-%283216-Metric%29-0%2C94mm-J-Code.jpg","478-KAF31BR71H224KTTR-ND,478-KAF31BR71H224KTCT-ND,478-KAF31BR71H224KTDKR-ND","12065C224K4Z2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.22UF 50V X7R 1206","7,335","0.46","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","0.22 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/919/1206-%283216-Metric%29-1%2C52mm-P-Code.jpg","478-KGM31PR71H334JUTR-ND,478-KGM31PR71H334JUCT-ND,478-KGM31PR71H334JUDKR-ND","KGM31PR71H334JU","KYOCERA AVX","KYOCERA AVX","CAP CER 0.33UF 50V X7R 1206","19,612","0.53","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.33 µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
