Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C473KTTR-ND,478-KGM15AR71C473KTCT-ND,478-KGM15AR71C473KTDKR-ND","KGM15AR71C473KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.047UF 16V X7R 0603","50,087","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.047 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C332KTTR-ND,478-KGM15AR71C332KTCT-ND,478-KGM15AR71C332KTDKR-ND","KGM15AR71C332KT","KYOCERA AVX","KYOCERA AVX","CAP CER 3300PF 16V X7R 0603","35,200","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","3300 pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C153KTTR-ND,478-KGM15AR71C153KTCT-ND,478-KGM15AR71C153KTDKR-ND","KGM15AR71C153KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.015UF 16V X7R 0603","31,970","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.015 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C682KTTR-ND,478-KGM15AR71C682KTCT-ND,478-KGM15AR71C682KTDKR-ND","KGM15AR71C682KT","KYOCERA AVX","KYOCERA AVX","CAP CER 6800PF 16V X7R 0603","26,234","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","6800 pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C333KTTR-ND,478-KGM15AR71C333KTCT-ND,478-KGM15AR71C333KTDKR-ND","KGM15AR71C333KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.033UF 16V X7R 0603","18,036","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.033 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C223KTTR-ND,478-KGM15AR71C223KTCT-ND,478-KGM15AR71C223KTDKR-ND","KGM15AR71C223KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.022UF 16V X7R 0603","13,013","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.022 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KAM15AR71C104KTTR-ND,478-KAM15AR71C104KTCT-ND,478-KAM15AR71C104KTDKR-ND","0603YC104K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 16V X7R 0603","7,179","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.1 µF","±10%","16V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C104JTTR-ND,478-KGM15AR71C104JTCT-ND,478-KGM15AR71C104JTDKR-ND","KGM15AR71C104JT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 16V X7R 0603","80,544","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.1 µF","±5%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C102KTTR-ND,478-KGM15AR71C102KTCT-ND,478-KGM15AR71C102KTDKR-ND","KGM15AR71C102KT","KYOCERA AVX","KYOCERA AVX","CAP CER 1000PF 16V X7R 0603","332,782","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1000 pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C103KTTR-ND,478-KGM15AR71C103KTCT-ND,478-KGM15AR71C103KTDKR-ND","KGM15AR71C103KT","KYOCERA AVX","KYOCERA AVX","CAP CER 10000PF 16V X7R 0603","268,308","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","10000 pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C823KTTR-ND,478-KGM15AR71C823KTCT-ND,478-KGM15AR71C823KTDKR-ND","KGM15AR71C823KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.082UF 16V X7R 0603","97,860","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.082 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-1236-2-ND,478-1236-1-ND,478-1236-6-ND","0603YC563KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.056UF 16V X7R 0603","34,799","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.056 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C103JTTR-ND,478-KGM15AR71C103JTCT-ND,478-KGM15AR71C103JTDKR-ND","KGM15AR71C103JT","KYOCERA AVX","KYOCERA AVX","CAP CER 10000PF 16V X7R 0603","32,774","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","10000 pF","±5%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-6211-2-ND,478-6211-1-ND,478-6211-6-ND","0603YC330JAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 33PF 16V X7R 0603","29,509","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","33 pF","±5%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGF.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGF15AR71C104KTTR-ND,478-KGF15AR71C104KTCT-ND,478-KGF15AR71C104KTDKR-ND","0603YC104KAZ2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 16V X7R 0603","19,766","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","0.1 µF","±10%","16V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C101KTTR-ND,478-KGM15AR71C101KTCT-ND,478-KGM15AR71C101KTDKR-ND","KGM15AR71C101KT","KYOCERA AVX","KYOCERA AVX","CAP CER 100PF 16V X7R 0603","17,700","0.17","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","100 pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/771/0603-%281608-Metric%29-0%2C94mm.jpg","478-KGM15BR71C105KMTR-ND,478-KGM15BR71C105KMCT-ND,478-KGM15BR71C105KMDKR-ND","0603YC105KAT4A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 16V X7R 0603","106,507","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-0603YC100KAT2ATR-ND,478-0603YC100KAT2ACT-ND,478-0603YC100KAT2ADKR-ND","0603YC100KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 10PF 16V X7R 0603","12,203","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","10 pF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C104JMTR-ND,478-KGM15AR71C104JMCT-ND,478-KGM15AR71C104JMDKR-ND","KGM15AR71C104JM","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 16V X7R 0603","148,799","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.1 µF","±5%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/771/0603-%281608-Metric%29-0%2C94mm.jpg","478-KGM15BR71C105JTTR-ND,478-KGM15BR71C105JTCT-ND,478-KGM15BR71C105JTDKR-ND","0603YC105JAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1UF 16V X7R 0603","85,237","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1 µF","±5%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15BR71C474KTTR-ND,478-KGM15BR71C474KTCT-ND,478-KGM15BR71C474KTDKR-ND","KGM15BR71C474KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.47UF 16V X7R 0603","47,053","0.28","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.47 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.037"" (0.95mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15BR71C224KTTR-ND,478-KGM15BR71C224KTCT-ND,478-KGM15BR71C224KTDKR-ND","KGM15BR71C224KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.22UF 16V X7R 0603","12,572","0.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.22 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.037"" (0.95mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KAM15AR71C104JMTR-ND,478-KAM15AR71C104JMCT-ND,478-KAM15AR71C104JMDKR-ND","0603YC104J4T4A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 16V X7R 0603","15,465","0.37","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.1 µF","±5%","16V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/LD-Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-4929-2-ND,478-4929-1-ND,478-4929-6-ND","LD03YC104KAB2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 16V X7R 0603","17,110","0.74","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","LD","Active","0.1 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C333KMTR-ND,478-KGM15AR71C333KMCT-ND,478-KGM15AR71C333KMDKR-ND","KGM15AR71C333KM","KYOCERA AVX","KYOCERA AVX","CAP CER 0.033UF 16V X7R 0603","22,146","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.033 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C273KTTR-ND,478-KGM15AR71C273KTCT-ND,478-KGM15AR71C273KTDKR-ND","KGM15AR71C273KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.027UF 16V X7R 0603","13,157","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.027 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/478_0603-%281608-Metric%29-0%2C90mm.jpg","478-KGM15AR71C473KMTR-ND,478-KGM15AR71C473KMCT-ND,478-KGM15AR71C473KMDKR-ND","KGM15AR71C473KM","KYOCERA AVX","KYOCERA AVX","CAP CER 0.047UF 16V X7R 0603","8,795","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.047 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.90mm)","-","-"
