Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KAM21BR71H472KTTR-ND,478-KAM21BR71H472KTCT-ND,478-KAM21BR71H472KTDKR-ND","08055C472K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 4700PF 50V X7R 0805","66,053","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","4700 pF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-11898-2-ND,478-11898-1-ND,478-11898-6-ND","08055C101KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 100PF 50V X7R 0805","52,846","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","100 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H683KTTR-ND,478-KGM21NR71H683KTCT-ND,478-KGM21NR71H683KTDKR-ND","KGM21NR71H683KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.068UF 50V X7R 0805","50,653","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.068 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H473KTTR-ND,478-KGM21NR71H473KTCT-ND,478-KGM21NR71H473KTDKR-ND","KGM21NR71H473KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.047UF 50V X7R 0805","123,031","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.047 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H103MTTR-ND,478-KGM21NR71H103MTCT-ND,478-KGM21NR71H103MTDKR-ND","KGM21NR71H103MT","KYOCERA AVX","KYOCERA AVX","CAP CER 10000PF 50V X7R 0805","54,808","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","10000 pF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-12784-2-ND,478-12784-1-ND,478-12784-6-ND","08055C101JAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 100PF 50V X7R 0805","15,484","0.11","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","100 pF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KAM21BR71H473KTTR-ND,478-KAM21BR71H473KTCT-ND,478-KAM21BR71H473KTDKR-ND","08055C473K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.047UF 50V X7R 0805","42,527","0.12","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.047 µF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H223KTTR-ND,478-KGM21NR71H223KTCT-ND,478-KGM21NR71H223KTDKR-ND","KGM21NR71H223KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.022UF 50V X7R 0805","122,272","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.022 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/FlexitermMLCC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KAF21BR71H104JTTR-ND,478-KAF21BR71H104JTCT-ND,478-KAF21BR71H104JTDKR-ND","08055C104J4Z2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 50V X7R 0805","42,779","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","0.1 µF","±5%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-1392-2-ND,478-1392-1-ND,478-1392-6-ND","08055C563KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.056UF 50V X7R 0805","40,909","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.056 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H222KTTR-ND,478-KGM21NR71H222KTCT-ND,478-KGM21NR71H222KTDKR-ND","KGM21NR71H222KT","KYOCERA AVX","KYOCERA AVX","CAP CER 2200PF 50V X7R 0805","37,749","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","2200 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H392KTTR-ND,478-KGM21NR71H392KTCT-ND,478-KGM21NR71H392KTDKR-ND","KGM21NR71H392KT","KYOCERA AVX","KYOCERA AVX","CAP CER 3900PF 50V X7R 0805","37,120","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","3900 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H221KTTR-ND,478-KGM21NR71H221KTCT-ND,478-KGM21NR71H221KTDKR-ND","KGM21NR71H221KT","KYOCERA AVX","KYOCERA AVX","CAP CER 220PF 50V X7R 0805","33,810","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","220 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-1372-2-ND,478-1372-1-ND,478-1372-6-ND","08055C122KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1200PF 50V X7R 0805","32,646","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","1200 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H153KTTR-ND,478-KGM21NR71H153KTCT-ND,478-KGM21NR71H153KTDKR-ND","KGM21NR71H153KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.015UF 50V X7R 0805","27,438","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.015 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-1374-2-ND,478-1374-1-ND,478-1374-6-ND","08055C182KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 1800PF 50V X7R 0805","23,263","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","1800 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-1368-2-ND,478-1368-1-ND,478-1368-6-ND","08055C561KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 560PF 50V X7R 0805","20,598","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","560 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/FlexitermMLCC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/896/0805-%282012-Metric%29-1%2C27mm.jpg","478-KAF21BR71H104JMTR-ND,478-KAF21BR71H104JMCT-ND,478-KAF21BR71H104JMDKR-ND","08055C104J4Z4A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 50V X7R 0805","20,264","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","0.1 µF","±5%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.050"" (1.27mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-10547-2-ND,478-10547-1-ND,478-10547-6-ND","08055C151KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 150PF 50V X7R 0805","18,799","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","150 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H472KTTR-ND,478-KGM21NR71H472KTCT-ND,478-KGM21NR71H472KTDKR-ND","KGM21NR71H472KT","KYOCERA AVX","KYOCERA AVX","CAP CER 4700PF 50V X7R 0805","18,148","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","4700 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H332KTTR-ND,478-KGM21NR71H332KTCT-ND,478-KGM21NR71H332KTDKR-ND","KGM21NR71H332KT","KYOCERA AVX","KYOCERA AVX","CAP CER 3300PF 50V X7R 0805","16,124","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","3300 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/FlexitermMLCC.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KAF21BR71H103KTTR-ND,478-KAF21BR71H103KTCT-ND,478-KAF21BR71H103KTDKR-ND","KAF21BR71H103KT","KYOCERA AVX","KYOCERA AVX","CAP CER 10000PF 50V X7R 0805","14,250","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","FLEXITERM®","Active","10000 pF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","AEC-Q200","Automotive, Boardflex Sensitive","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H152KTTR-ND,478-KGM21NR71H152KTCT-ND,478-KGM21NR71H152KTDKR-ND","KGM21NR71H152KT","KYOCERA AVX","KYOCERA AVX","CAP CER 1500PF 50V X7R 0805","13,120","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","1500 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H273KTTR-ND,478-KGM21NR71H273KTCT-ND,478-KGM21NR71H273KTDKR-ND","KGM21NR71H273KT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.027UF 50V X7R 0805","10,208","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.027 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/X7RDielectric.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-1382-2-ND,478-1382-1-ND,478-1382-6-ND","08055C822KAT2A","KYOCERA AVX","KYOCERA AVX","CAP CER 8200PF 50V X7R 0805","7,589","0.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","8200 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H104MTTR-ND,478-KGM21NR71H104MTCT-ND,478-KGM21NR71H104MTDKR-ND","KGM21NR71H104MT","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 50V X7R 0805","174,560","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.1 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/KGM_X7R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KGM21NR71H104JMTR-ND,478-KGM21NR71H104JMCT-ND,478-KGM21NR71H104JMDKR-ND","KGM21NR71H104JM","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 50V X7R 0805","58,689","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","KGM - X7R","Active","0.1 µF","±5%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.039"" (1.00mm)","-","-"
"https://datasheets.kyocera-avx.com/AutoMLCCKAM.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/924/0805-%282012-Metric%29-0%2C94mm.jpg","478-KAM21BR71H104KTTR-ND,478-KAM21BR71H104KTCT-ND,478-KAM21BR71H104KTDKR-ND","08055C104K4T2A","KYOCERA AVX","KYOCERA AVX","CAP CER 0.1UF 50V X7R 0805","51,382","0.14","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","AEC-Q200","Automotive","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.037"" (0.94mm)","-","-"
