Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Ratings","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PA0402_L_51_RoHS_0.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/735/0402-%281005-Metric%29-PA-Series.jpg","13-PA0402FRL570R005LTR-ND,13-PA0402FRL570R005LCT-ND,13-PA0402FRL570R005LDKR-ND","PA0402FRL570R005L","YAGEO","YAGEO","RES 0.005 OHM 1% 1/3W 0402","20,000","0.5","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PA","Active","5 mOhms","±1%","0.333W, 1/3W","Metal Element","Automotive AEC-Q200, Current Sense, Moisture Resistant","±150ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PA0402_L_51_RoHS_0.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/735/0402-%281005-Metric%29-PA-Series.jpg","13-PA0402FRL570R01LTR-ND,13-PA0402FRL570R01LCT-ND,13-PA0402FRL570R01LDKR-ND","PA0402FRL570R01L","YAGEO","YAGEO","RES 0.01 OHM 1% 1/3W 0402","9,871","0.57","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PA","Active","10 mOhms","±1%","0.333W, 1/3W","Metal Element","Automotive AEC-Q200, Current Sense, Moisture Resistant","±150ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","YAG6001TR-ND,YAG6001CT-ND,YAG6001DKR-ND","PE0402FRF070R01L","YAGEO","YAGEO","RES 0.01 OHM 1% 1/16W 0402","7,486","0.69","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","10 mOhms","±1%","0.063W, 1/16W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF470R01LTR-ND,13-PE0402FRF470R01LCT-ND,13-PE0402FRF470R01LDKR-ND","PE0402FRF470R01L","YAGEO","YAGEO","RES 0.01 OHM 1% 1/4W 0402","5,370","0.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","10 mOhms","±1%","0.25W, 1/4W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF7W0R01LTR-ND,13-PE0402FRF7W0R01LCT-ND,13-PE0402FRF7W0R01LDKR-ND","PE0402FRF7W0R01L","YAGEO","YAGEO","RES 0.01 OHM 1% 1/8W 0402","36,725","0.72","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","10 mOhms","±1%","0.125W, 1/8W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF7T0R01LTR-ND,13-PE0402FRF7T0R01LCT-ND,13-PE0402FRF7T0R01LDKR-ND","PE0402FRF7T0R01L","YAGEO","YAGEO","RES 0.01 OHM 1% 1/6W 0402","10,000","1.06","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","10 mOhms","±1%","0.167W, 1/6W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF070R016LTR-ND,13-PE0402FRF070R016LCT-ND,13-PE0402FRF070R016LDKR-ND","PE0402FRF070R016L","YAGEO","YAGEO","RES 0.016 OHM 1% 1/16W 0402","9,975","0.69","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","16 mOhms","±1%","0.063W, 1/16W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF070R018LTR-ND,13-PE0402FRF070R018LCT-ND,13-PE0402FRF070R018LDKR-ND","PE0402FRF070R018L","YAGEO","YAGEO","RES 0.018 OHM 1% 1/16W 0402","0","0.69","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","18 mOhms","±1%","0.063W, 1/16W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PA0402_L_51_RoHS_0.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/735/0402-%281005-Metric%29-PA-Series.jpg","YAG6081TR-ND,YAG6081CT-ND,YAG6081DKR-ND","PA0402FRL7T0R02L","YAGEO","YAGEO","RES 0.02 OHM 1% 1/16W 0402","65,543","0.53","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PA0402","Active","20 mOhms","±1%","0.063W, 1/16W","Metal Element","Current Sense, Moisture Resistant","±150ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","-","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PA0402_L_51_RoHS_0.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/735/0402-%281005-Metric%29-PA-Series.jpg","13-PA0402FRL570R02LTR-ND,13-PA0402FRL570R02LCT-ND,13-PA0402FRL570R02LDKR-ND","PA0402FRL570R02L","YAGEO","YAGEO","RES 0.02 OHM 1% 1/3W 0402","23,308","0.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PA","Active","20 mOhms","±1%","0.333W, 1/3W","Metal Element","Automotive AEC-Q200, Current Sense, Moisture Resistant","±150ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.022"" W (1.00mm x 0.55mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF070R02LTR-ND,13-PE0402FRF070R02LCT-ND,13-PE0402FRF070R02LDKR-ND","PE0402FRF070R02L","YAGEO","YAGEO","RES 0.02 OHM 1% 1/16W 0402","9,427","0.64","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","20 mOhms","±1%","0.063W, 1/16W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF7W0R02LTR-ND,13-PE0402FRF7W0R02LCT-ND,13-PE0402FRF7W0R02LDKR-ND","PE0402FRF7W0R02L","YAGEO","YAGEO","RES 0.02 OHM 1% 1/8W 0402","10,000","0.73","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","20 mOhms","±1%","0.125W, 1/8W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF470R02LTR-ND,13-PE0402FRF470R02LCT-ND,13-PE0402FRF470R02LDKR-ND","PE0402FRF470R02L","YAGEO","YAGEO","RES 0.02 OHM 1% 1/4W 0402","9,860","0.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","20 mOhms","±1%","0.25W, 1/4W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF070R022LTR-ND,13-PE0402FRF070R022LCT-ND,13-PE0402FRF070R022LDKR-ND","PE0402FRF070R022L","YAGEO","YAGEO","RES 0.022 OHM 1% 1/16W 0402","10,000","0.69","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","22 mOhms","±1%","0.063W, 1/16W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF070R025LTR-ND,13-PE0402FRF070R025LCT-ND,13-PE0402FRF070R025LDKR-ND","PE0402FRF070R025L","YAGEO","YAGEO","RES 0.025 OHM 1% 1/16W 0402","9,840","0.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","25 mOhms","±1%","0.063W, 1/16W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF470R025LTR-ND,13-PE0402FRF470R025LCT-ND,13-PE0402FRF470R025LDKR-ND","PE0402FRF470R025L","YAGEO","YAGEO","RES 0.025 OHM 1% 1/4W 0402","7,600","1.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","25 mOhms","±1%","0.25W, 1/4W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1876/0430310002-xx-Yx-D.jpg","13-PE0402FRF470R03LTR-ND,13-PE0402FRF470R03LCT-ND,13-PE0402FRF470R03LDKR-ND","PE0402FRF470R03L","YAGEO","YAGEO","RES 0.03 OHM 1% 1/4W 0402","0","1.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","30 mOhms","±1%","0.25W, 1/4W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF070R033LTR-ND,13-PE0402FRF070R033LCT-ND,13-PE0402FRF070R033LDKR-ND","PE0402FRF070R033L","YAGEO","YAGEO","RES 0.033 OHM 1% 1/16W 0402","10,000","0.64","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","33 mOhms","±1%","0.063W, 1/16W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF470R039LTR-ND,13-PE0402FRF470R039LCT-ND,13-PE0402FRF470R039LDKR-ND","PE0402FRF470R039L","YAGEO","YAGEO","RES 0.039 OHM 1% 1/4W 0402","10,000","1.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","39 mOhms","±1%","0.25W, 1/4W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF070R05LTR-ND,13-PE0402FRF070R05LCT-ND,13-PE0402FRF070R05LDKR-ND","PE0402FRF070R05L","YAGEO","YAGEO","RES 0.05 OHM 1% 1/16W 0402","5,015","0.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","50 mOhms","±1%","0.063W, 1/16W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rl_group_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","13-RL0402FR-070R05LTR-ND,13-RL0402FR-070R05LCT-ND,13-RL0402FR-070R05LDKR-ND","RL0402FR-070R05L","YAGEO","YAGEO","RES 0.05 OHM 1% 1/16W 0402","31,071","0.65","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RL","Active","50 mOhms","±1%","0.063W, 1/16W","Thick Film","Current Sense","±1000ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF470R05LTR-ND,13-PE0402FRF470R05LCT-ND,13-PE0402FRF470R05LDKR-ND","PE0402FRF470R05L","YAGEO","YAGEO","RES 0.05 OHM 1% 1/4W 0402","6,624","0.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","50 mOhms","±1%","0.25W, 1/4W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF7W0R05LTR-ND,13-PE0402FRF7W0R05LCT-ND,13-PE0402FRF7W0R05LDKR-ND","PE0402FRF7W0R05L","YAGEO","YAGEO","RES 0.05 OHM 1% 1/8W 0402","10,000","0.73","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","50 mOhms","±1%","0.125W, 1/8W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF070R1LTR-ND,13-PE0402FRF070R1LCT-ND,13-PE0402FRF070R1LDKR-ND","PE0402FRF070R1L","YAGEO","YAGEO","RES 0.1 OHM 1% 1/16W 0402","25,833","0.56","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","100 mOhms","±1%","0.063W, 1/16W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rl_group_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","311-.10PTR-ND,311-.10PCT-ND,311-.10PDKR-ND","RL0402FR-070R1L","YAGEO","YAGEO","RES 0.1 OHM 1% 1/16W 0402","34,102","0.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RL","Active","100 mOhms","±1%","0.063W, 1/16W","Thick Film","Current Sense","±800ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF470R1LTR-ND,13-PE0402FRF470R1LCT-ND,13-PE0402FRF470R1LDKR-ND","PE0402FRF470R1L","YAGEO","YAGEO","RES 0.1 OHM 1% 1/4W 0402","20,078","0.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","100 mOhms","±1%","0.25W, 1/4W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PE0402FRF7W0R1LTR-ND,13-PE0402FRF7W0R1LCT-ND,13-PE0402FRF7W0R1LDKR-ND","PE0402FRF7W0R1L","YAGEO","YAGEO","RES 0.1 OHM 1% 1/8W 0402","6,440","0.73","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","100 mOhms","±1%","0.125W, 1/8W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pt-group_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PT0402FR-070R1LTR-ND,13-PT0402FR-070R1LCT-ND,13-PT0402FR-070R1LDKR-ND","PT0402FR-070R1L","YAGEO","YAGEO","RES 0.1 OHM 1% 1/16W 0402","9,940","0.5","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PT","Active","100 mOhms","±1%","0.063W, 1/16W","Thick Film","Automotive AEC-Q200, Current Sense, Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pt-group_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PT0402FR-7W0R1LTR-ND,13-PT0402FR-7W0R1LCT-ND,13-PT0402FR-7W0R1LDKR-ND","PT0402FR-7W0R1L","YAGEO","YAGEO","RES 0.1 OHM 1% 1/8W 0402","29,459","0.53","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PT","Active","100 mOhms","±1%","0.125W, 1/8W","Thick Film","Automotive AEC-Q200, Current Sense, Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pt-group_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","13-PT0402FR-7T0R1LTR-ND,13-PT0402FR-7T0R1LCT-ND,13-PT0402FR-7T0R1LDKR-ND","PT0402FR-7T0R1L","YAGEO","YAGEO","RES 0.1 OHM 1% 1/6W 0402","9,794","0.55","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PT","Active","100 mOhms","±1%","0.167W, 1/6W","Thick Film","Automotive AEC-Q200, Current Sense, Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rl_group_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","311-.12PTR-ND,311-.12PCT-ND,311-.12PDKR-ND","RL0402FR-070R12L","YAGEO","YAGEO","RES 0.12 OHM 1% 1/16W 0402","4,049","0.37","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RL","Active","120 mOhms","±1%","0.063W, 1/16W","Thick Film","Current Sense","±800ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rl_group_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","311-.15PTR-ND,311-.15PCT-ND,311-.15PDKR-ND","RL0402FR-070R15L","YAGEO","YAGEO","RES 0.15 OHM 1% 1/16W 0402","14,079","0.37","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RL","Active","150 mOhms","±1%","0.063W, 1/16W","Thick Film","Current Sense","±800ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pe_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2941/PT-0402-%281005%20Metric%29.jpg","YAG6002TR-ND,YAG6002CT-ND,YAG6002DKR-ND","PE0402FRF7W0R15L","YAGEO","YAGEO","RES 0.15 OHM 1% 1/8W 0402","29,716","0.73","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PE_L","Active","150 mOhms","±1%","0.125W, 1/8W","Metal Film","Automotive AEC-Q200, Current Sense","±100ppm/°C","-55°C ~ 125°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.020"" (0.50mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-pt-group_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/13_0402-%281005-Metric%29-RCC-e3.jpg","13-PT0402FR-7T0R18LTR-ND,13-PT0402FR-7T0R18LCT-ND,13-PT0402FR-7T0R18LDKR-ND","PT0402FR-7T0R18L","YAGEO","YAGEO","CHIP RESISTOR THICK FILM LOW OHM","9,930","0.56","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PT","Active","180 mOhms","±1%","0.125W, 1/8W","Thick Film","Automotive AEC-Q200, Current Sense","±200ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","AEC-Q200","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rl_group_521_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4849/13_0402-%281005-metric%29.jpg","13-RL0402FR-070R18LTR-ND,13-RL0402FR-070R18LCT-ND,13-RL0402FR-070R18LDKR-ND","RL0402FR-070R18L","YAGEO","YAGEO","RES 0.18 OHM 1% 1/16W 0402","0","0.37","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RL","Active","180 mOhms","±1%","0.063W, 1/16W","Thick Film","Current Sense","±800ppm/°C","-55°C ~ 155°C","0402 (1005 Metric)","0402","-","0.039"" L x 0.020"" W (1.00mm x 0.50mm)","0.016"" (0.40mm)","2","-"
